"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","sndp","total_num_of_crimes"
"714",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,37.9,0,0.597222222222222
"715",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,32.7,0,0.674603174603175
"716",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,38.1,0,0.583333333333333
"717",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,52.2,0,0.571428571428571
"718",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,42.1,0,0.619047619047619
"719",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,29.8,0,0.744047619047619
"720",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,31.9,1.2,0.632936507936508
"721",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,34.6,1.2,0.579365079365079
"722",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,40.8,0,0.573412698412698
"723",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,52.6,0,0.755952380952381
"724",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,63.2,0,0.706349206349206
"725",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,62.1,0,0.654761904761905
"726",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,50.1,0,0.623015873015873
"727",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,44.1,0,0.648809523809524
"728",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,46.1,0,0.632936507936508
"729",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,46.3,0,0.66468253968254
"730",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,52.1,0,0.726190476190476
"731",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,54.7,0,0.648809523809524
"732",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,50,0,0.64484126984127
"733",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,42.9,0,0.700396825396825
"734",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,39.5,0,0.595238095238095
"735",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,38.8,0,0.617063492063492
"736",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,40.1,0,0.638888888888889
"737",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,52.1,0,0.718253968253968
"738",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,45.7,0,0.652777777777778
"739",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,38.7,0,0.656746031746032
"740",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,35.8,0,0.670634920634921
"741",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,42.7,0,0.640873015873016
"742",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,50.2,0,0.593253968253968
"743",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,46.2,0,0.783730158730159
"744",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,45.9,0,0.726190476190476
"745",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,51.4,0,0.71031746031746
"746",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,60.9,0,0.682539682539683
"747",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,45.1,0,0.797619047619048
"748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,43.1,0,0.615079365079365
"749",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,40.4,0,0.623015873015873
"750",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,36.1,0,0.654761904761905
"751",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,46.3,0,0.581349206349206
"752",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,41.3,0,0.748015873015873
"753",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,38.9,0,0.55952380952381
"754",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,31.1,1.2,0.597222222222222
"755",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,49.3,0,0.626984126984127
"756",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,41.4,0,0.652777777777778
"757",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,44.7,0,0.658730158730159
"758",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,50.2,0,0.692460317460317
"759",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,55.2,0,0.718253968253968
"760",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,61,0,0.654761904761905
"761",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,64.7,0,0.64484126984127
"762",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.2,0,0.676587301587302
"763",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,55.9,0,0.66468253968254
"764",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.5,0,0.676587301587302
"765",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,62.8,0,0.642857142857143
"766",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,52.2,0,0.712301587301587
"767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,49.4,0,0.630952380952381
"768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,59.6,0,0.662698412698413
"769",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.6,0,0.71031746031746
"770",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,54.5,0,0.636904761904762
"771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,46.4,0,0.648809523809524
"772",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,47.7,0,0.712301587301587
"773",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.7,0,0.654761904761905
"774",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,46.6,0,0.571428571428571
"775",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,46.9,0,0.742063492063492
"776",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,49.8,0,0.706349206349206
"777",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,55,0,0.700396825396825
"778",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,52.2,0,0.650793650793651
"779",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,49.5,0,0.615079365079365
"780",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,61.6,0,0.698412698412698
"781",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,65.1,0,0.682539682539683
"782",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,57.2,0,0.68452380952381
"783",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,57.2,0,0.746031746031746
"784",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,57.4,0,0.68452380952381
"785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,60.4,0,0.759920634920635
"786",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,63.4,0,0.650793650793651
"787",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,59.3,0,0.692460317460317
"788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,47.7,0,0.662698412698413
"789",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,47.3,0,0.712301587301587
"790",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,57.1,0,0.759920634920635
"791",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,55.4,0,0.698412698412698
"792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,54.2,0,0.75
"793",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,57.5,0,0.706349206349206
"794",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,60.8,0,0.753968253968254
"795",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,64.5,0,0.746031746031746
"796",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,67.2,0,0.668650793650794
"797",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,68.5,0,0.753968253968254
"798",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,75.7,0,0.761904761904762
"799",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,77.9,0,0.746031746031746
"800",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,73.2,0,0.732142857142857
"801",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,76.1,0,0.714285714285714
"802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,75.1,0,0.736111111111111
"803",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,74.9,0,0.751984126984127
"804",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,75.9,0,0.751984126984127
"805",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,73.4,0,0.708333333333333
"806",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,69.9,0,0.882936507936508
"807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.6,0,0.775793650793651
"808",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.7,0,0.740079365079365
"809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,72.1,0,0.71031746031746
"810",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.5,0,0.712301587301587
"811",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,73,0,0.706349206349206
"812",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,64,0,0.660714285714286
"813",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.5,0,0.694444444444444
"814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,63.9,0,0.740079365079365
"815",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,77.2,0,0.626984126984127
"816",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,85.2,0,0.777777777777778
"817",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,72.8,0,0.740079365079365
"818",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.1,0,0.742063492063492
"819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.2,0,0.755952380952381
"820",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.6,0,0.738095238095238
"821",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,75.2,0,0.78968253968254
"822",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.5,0,0.718253968253968
"823",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,76.3,0,0.636904761904762
"824",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,80.4,0,0.714285714285714
"825",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,84.6,0,0.841269841269841
"826",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.1,0,0.746031746031746
"827",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,73.3,0,0.755952380952381
"828",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.3,0,0.734126984126984
"829",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,73.3,0,0.720238095238095
"830",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,79.5,0,0.726190476190476
"831",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,82.8,0,0.678571428571429
"832",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,81.9,0,0.746031746031746
"833",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,69.3,0,0.722222222222222
"834",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.9,0,0.78968253968254
"835",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.3,0,0.746031746031746
"836",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,69.6,0,0.85515873015873
"837",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,67.9,0,0.688492063492063
"838",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.4,0,0.75
"839",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.9,0,0.777777777777778
"840",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77.2,0,0.892857142857143
"841",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.1,0,0.702380952380952
"842",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.4,0,0.738095238095238
"843",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78.6,0,0.726190476190476
"844",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.5,0,0.674603174603175
"845",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,0,0.692460317460317
"846",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,81.3,0,0.628968253968254
"847",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,82.9,0,0.722222222222222
"848",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.1,0,0.656746031746032
"849",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,76.5,0,0.773809523809524
"850",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.6,0,0.734126984126984
"851",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.3,0,0.744047619047619
"852",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.9,0,0.676587301587302
"853",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.8,0,0.732142857142857
"854",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,79.6,0,0.833333333333333
"855",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.7,0,0.779761904761905
"856",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,82.5,0,0.724206349206349
"857",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,81.1,0,0.75
"858",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,86,0,0.748015873015873
"859",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,80.4,0,0.742063492063492
"860",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,79.6,0,0.78968253968254
"861",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,80.9,0,0.888888888888889
"862",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,81.5,0,0.722222222222222
"863",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.8,0,0.742063492063492
"864",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,75.3,0,0.724206349206349
"865",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.2,0,0.884920634920635
"866",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.4,0,0.71031746031746
"867",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,76.5,0,0.827380952380952
"868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,79.2,0,0.76984126984127
"869",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,81.8,0,0.763888888888889
"870",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,83.5,0,0.765873015873016
"871",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,80.1,0,0.78968253968254
"872",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,76.6,0,0.751984126984127
"873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,75.6,0,0.773809523809524
"874",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.6,0,0.744047619047619
"875",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,79.9,0,0.668650793650794
"876",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,83.1,0,0.658730158730159
"877",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,84.6,0,0.791666666666667
"878",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,81.5,0,0.71031746031746
"879",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,78.4,0,0.755952380952381
"880",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.4,0,0.748015873015873
"881",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,75.5,0,0.744047619047619
"882",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,76.4,0,0.716269841269841
"883",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.1,0,0.833333333333333
"884",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,79.1,0,0.68452380952381
"885",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,76.6,0,0.704365079365079
"886",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.8,0,0.763888888888889
"887",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,68.5,0,0.746031746031746
"888",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,69.6,0,0.716269841269841
"889",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.6,0,0.712301587301587
"890",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.9,0,0.797619047619048
"891",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,77.9,0,0.765873015873016
"892",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.2,0,0.706349206349206
"893",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.9,0,0.797619047619048
"894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.5,0,0.757936507936508
"895",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,78.4,0,0.831349206349206
"896",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.9,0,0.698412698412698
"897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,74.6,0,0.738095238095238
"898",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,70.2,0,0.886904761904762
"899",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,69.8,0,0.753968253968254
"900",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,70.2,0,0.706349206349206
"901",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,72.2,0,0.702380952380952
"902",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,77.6,0,0.75
"903",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,83.8,0,0.765873015873016
"904",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,85.1,0,0.654761904761905
"905",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,77.3,0,0.777777777777778
"906",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,75.2,0,0.71031746031746
"907",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,70.3,0,0.662698412698413
"908",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,66.8,0,0.660714285714286
"909",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,70.7,0,0.767857142857143
"910",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,74.4,0,0.71031746031746
"911",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,71.6,0,0.700396825396825
"912",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,70.8,0,0.716269841269841
"913",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74.1,0,0.732142857142857
"914",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,74.8,0,0.755952380952381
"915",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,72,0,0.670634920634921
"916",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,74.9,0,0.662698412698413
"917",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,77.3,0,0.755952380952381
"918",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,73.1,0,0.688492063492063
"919",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,75,0,0.740079365079365
"920",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,74,0,0.712301587301587
"921",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,70.8,0,0.775793650793651
"922",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,74,0,0.761904761904762
"923",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,67.8,0,0.724206349206349
"924",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,62.4,0,0.700396825396825
"925",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,57.3,0,0.597222222222222
"926",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,62.7,0,0.630952380952381
"927",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,63.3,0,0.694444444444444
"928",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62.1,0,0.76984126984127
"929",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.9,0,0.589285714285714
"930",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,63.7,0,0.716269841269841
"931",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,66.7,0,0.652777777777778
"932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,72.2,0,0.714285714285714
"933",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,67.8,0,0.682539682539683
"934",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,67,0,0.771825396825397
"935",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,54.1,0,0.650793650793651
"936",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,56.7,0,0.601190476190476
"937",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,59.8,0,0.692460317460317
"938",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,66.5,0,0.676587301587302
"939",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,63.8,0,0.674603174603175
"940",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,49.6,0,0.650793650793651
"941",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,53.9,0,0.801587301587302
"942",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.4,0,0.706349206349206
"943",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,69.4,0,0.712301587301587
"944",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,73.6,0,0.742063492063492
"945",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,74.3,0,0.746031746031746
"946",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,62.3,0,0.696428571428571
"947",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57,0,0.686507936507937
"948",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,49.5,0,0.706349206349206
"949",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,48,0,0.64484126984127
"950",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,58,0,0.700396825396825
"951",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.3,0,0.712301587301587
"952",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,48.5,0,0.694444444444444
"953",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,48.3,0,0.617063492063492
