day,year,mo,da,crime_date,temp,dewp,slp,visib,wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,thunder,total_num_of_crimes
2,2016,3,15,15/03/2016,52.1,45.1,1006.5,6.6,7.4,14,24.1,64,46.9,0.11,0,0,0,0,0,366
3,2017,3,15,15/03/2017,24.1,7.7,1029.2,10,11,15.9,33,33.1,17.1,0.02,3.1,0,0,0,0,304
4,2018,3,15,15/03/2018,39.9,25.4,1011.2,10,7.3,12,18.1,48.9,30.9,0,0,0,0,0,0,330
5,2019,3,15,15/03/2019,38.6,33.3,1008.6,8.3,15.7,22.9,38.1,45,35.6,0.32,0,0,1,0,0,337
7,2014,3,16,16/03/2014,24.9,14.7,1027,9.1,17.7,22.9,28.9,39.9,19,0,0,0,0,1,0,293
1,2015,3,16,16/03/2015,61.3,39,1013.3,10,11.7,18.1,27,73.9,51.1,0,0,0,0,0,0,373
3,2016,3,16,16/03/2016,54.7,40.6,1000.6,9.3,19.8,32.1,45.1,61,48.9,0.22,0,0,1,0,1,327
4,2017,3,16,16/03/2017,29.8,11.9,1027.8,10,6.3,11.1,15,42.1,19,0,1.2,0,0,0,0,310
5,2018,3,16,16/03/2018,32.6,22,1020.5,10,11.4,15,999.9,37,30,0,0,0,0,0,0,328
6,2019,3,16,16/03/2019,35.5,20.6,1025.5,10,10.3,15.9,25.1,43,28.9,0,0,0,0,0,0,318
1,2014,3,17,17/03/2014,26.5,11.5,1017.6,10,8.4,15.9,19,39,19,0,0,0,0,0,0,349
2,2015,3,17,17/03/2015,44.1,25.4,1022.2,10,15,24.1,34,73.9,36,0,0,0,0,0,0,331
4,2016,3,17,17/03/2016,50,27.3,1010.3,10,14.1,20,31.1,57.9,43,0.13,0,0,0,0,0,325
5,2017,3,17,17/03/2017,39,31.1,1019.8,6.5,8,11.1,19,48.9,35.1,0.03,1.2,0,1,1,0,322
6,2018,3,17,17/03/2018,36.7,25.3,1016.1,9.5,9.7,14,999.9,45,33.1,0.14,0,0,1,1,0,349
7,2019,3,17,17/03/2019,36,22.3,1025.3,9.9,6.2,15,26,45,28.9,0,0,0,0,0,0,261
2,2014,3,18,18/03/2014,38.6,28.5,1011.2,9.9,9.4,15.9,22,51.1,19.9,0,0,0,0,0,0,399
3,2015,3,18,18/03/2015,38.8,14.2,1027.5,10,4.3,9.9,999.9,50,30,0,0,0,0,0,0,305
5,2016,3,18,18/03/2016,42.9,26.6,1016.9,10,9.1,15.9,22.9,53.1,35.1,0,0,0,0,0,0,353
6,2017,3,18,18/03/2017,42.4,31.8,1019.7,9.8,12.1,19,28.9,50,39,0,0,0,0,0,0,314
7,2018,3,18,18/03/2018,40.8,21.2,1017.6,10,2.9,7,999.9,55.9,28,0,0,0,0,0,0,317
1,2019,3,18,18/03/2019,36.1,23.6,1028.1,9.8,6.1,13,18.1,45,28,0,0,0,0,0,0,324
3,2014,3,19,19/03/2014,43.9,39.5,1006.5,7.4,9.7,17.1,27,51.1,30,0.15,0,0,1,0,0,387
4,2015,3,19,19/03/2015,44.4,16.9,1024.3,10,7.4,13,18.1,50,30,0,0,0,0,0,0,345
6,2016,3,19,19/03/2016,39.5,29.6,1021.5,10,7.3,12,999.9,46.9,36,0,0,0,0,0,0,300
7,2017,3,19,19/03/2017,41.5,30.6,1027,10,5.2,9.9,20,53.1,30.9,0,0,0,0,0,0,261
1,2018,3,19,19/03/2018,41.5,25.7,1013.5,10,11.8,24.1,32.1,53.1,37,0,0,0,0,0,0,316
2,2019,3,19,19/03/2019,39.8,23.8,1029.2,10,6.7,12,18.1,50,30,0,0,0,0,0,0,297
4,2014,3,20,20/03/2014,37.3,27.1,1016.9,9.3,9.3,17.1,22.9,48,30.9,0.24,0,0,0,1,0,397
5,2015,3,20,20/03/2015,44,33.1,1019.4,9.3,7.8,13,999.9,52,39,0,0,0,0,0,0,368
7,2016,3,20,20/03/2016,38.8,25.5,1022.6,10,9.4,15,22,45,33.1,0,0,0,0,0,0,311
1,2017,3,20,20/03/2017,47.9,39.4,1017.5,9.2,9.6,18.1,26,54,43,0.43,0,0,1,0,1,321
2,2018,3,20,20/03/2018,33.8,22.3,1013.1,10,17,21,28,37.9,28.9,0,0,0,0,0,0,320
3,2019,3,20,20/03/2019,42.5,33.5,1020.4,7.7,7.7,13,25.1,46.9,39.9,0,0,0,1,0,0,315
5,2014,3,21,21/03/2014,42.1,32.8,1013.8,8.2,7.8,15,21,57.9,30.9,0,0,0,0,1,0,385
6,2015,3,21,21/03/2015,43,34.9,1019.4,8.1,11.4,17.1,19,52,37.9,0,0,0,0,0,0,305
1,2016,3,21,21/03/2016,40.1,22.9,1021.3,10,4.8,8,999.9,50,32,0,0,0,0,0,0,322
2,2017,3,21,21/03/2017,43.3,29.8,1021.7,10,9.5,17.1,22.9,55,35.1,0,0,0,0,0,0,325
3,2018,3,21,21/03/2018,34.3,20.7,1017.6,10,13,17.1,24.1,39.9,30.9,0,0,0,0,0,0,308
4,2019,3,21,21/03/2019,40.4,35.1,1014.6,7.5,9.2,15,22.9,46,37,0.08,0,0,1,0,0,302
6,2014,3,22,22/03/2014,41.9,28.9,1017.1,10,11.7,20,28,57.9,33.1,0,0,0,1,0,0,350
7,2015,3,22,22/03/2015,34.8,22.1,1025.8,9.8,10,15,999.9,50,30.9,0,0,0,0,1,0,315
2,2016,3,22,22/03/2016,52.1,30.6,1010,10,11.9,18.1,24.1,66.9,45,0,0,0,0,0,0,362
3,2017,3,22,22/03/2017,32.3,19.1,1033.9,10,14.1,22.9,32.1,37.9,28.9,0,0,0,0,0,0,331
4,2018,3,22,22/03/2018,35.3,19.6,1026.8,10,6,9.9,999.9,48,25,0,0,0,0,0,0,324
5,2019,3,22,22/03/2019,40.6,28.8,1017.8,10,10.4,18.1,25.1,46.9,35.1,0,0,0,0,0,0,327
7,2014,3,23,23/03/2014,27.3,12.8,1029.1,9.3,9.8,15,999.9,42.1,21,0,0,0,0,1,0,305
1,2015,3,23,23/03/2015,31.4,25.2,1025.7,6.6,11.5,17.1,19,37,30,0.07,3.1,1,0,1,0,285
3,2016,3,23,23/03/2016,45.7,35.9,1009.3,7.6,11,15,20,63,39.9,0,0,0,1,0,0,329
4,2017,3,23,23/03/2017,37.8,21.5,1029.7,10,9.4,15.9,22,51.1,30.9,0,0,0,0,0,0,313
5,2018,3,23,23/03/2018,36.7,22.4,1028.3,10,7.8,13,18.1,43,30.9,0,0,0,0,0,0,355
6,2019,3,23,23/03/2019,37.9,24.9,1026.3,10,3.6,8.9,999.9,53.1,27,0,0,0,0,0,0,334
1,2014,3,24,24/03/2014,26.3,10.6,1027.7,10,4.9,12,15.9,37,19.9,0,0,0,0,0,0,341
2,2015,3,24,24/03/2015,32.4,21.6,1025.4,9.9,9.1,15,17.1,39,25,0.08,2,0,0,0,0,321
4,2016,3,24,24/03/2016,38.7,36.8,1004.1,3.5,9.4,20,28,43,34,0.17,0,1,1,1,0,331
5,2017,3,24,24/03/2017,59.9,40.9,1014.2,10,12.9,22.9,34,82,46.9,0,0,0,1,0,1,374
6,2018,3,24,24/03/2018,36.8,22.5,1023.6,10,15,20,27,41,34,0,0,0,0,0,0,283
7,2019,3,24,24/03/2019,46,31.5,1020.9,9.8,4.6,14,999.9,51.1,43,0,0,0,1,0,0,277
2,2014,3,25,25/03/2014,27.9,13.4,1020.1,8.9,11.7,19,24.1,37,19.9,0,0,0,0,1,0,338
3,2015,3,25,25/03/2015,40.7,34.3,1015.2,7,11,17.1,22,43,25,0.17,0,0,1,0,0,324
5,2016,3,25,25/03/2016,35.8,25.6,1016,10,8.5,17.1,29.9,45,30.9,1,0,0,0,1,0,338
6,2017,3,25,25/03/2017,43.7,41.3,1017.2,5.6,10.6,17.1,22.9,48,39.2,0.5,0,0,1,0,1,322
7,2018,3,25,25/03/2018,34.6,17.2,1027.5,10,13.4,18.1,26,42.1,28,0,0,0,0,0,0,309
1,2019,3,25,25/03/2019,37.6,25.2,1024.3,9.6,15,20,31.1,43,34,0.11,0,0,1,0,0,283
3,2014,3,26,26/03/2014,26.7,8.2,1025.4,10,7.7,12,22.9,39,17.1,0,0,0,0,0,0,345
4,2015,3,26,26/03/2015,39.7,28.4,1016.2,9.7,8.1,13,19,46,35.1,0.13,0,0,0,0,0,325
6,2016,3,26,26/03/2016,42.7,31.7,1021.2,10,6.5,13,999.9,55,35.1,0,0,0,0,0,0,323
7,2017,3,26,26/03/2017,53.1,50.2,1011.4,5.9,7.4,12,17.1,62.1,45,0.48,0,0,1,0,0,341
1,2018,3,26,26/03/2018,41.4,23.5,1025,10,10,17.1,22.9,55,32,0,0,0,0,0,0,349
2,2019,3,26,26/03/2019,36.1,13.6,1031,10,6.4,14,19,46,27,0,0,0,0,0,0,330
4,2014,3,27,27/03/2014,39.7,29.6,1012.9,9.1,13.9,18.1,28,50,35.1,0.04,0,0,1,0,0,339
5,2015,3,27,27/03/2015,30.8,16.8,1021,8.3,12.1,17.1,24.1,46,25,0.01,1.2,0,0,1,0,352
7,2016,3,27,27/03/2016,50.2,37.9,1015.2,9.6,7.2,15.9,25.1,66,42.1,0,0,0,1,0,0,299
1,2017,3,27,27/03/2017,50,47.7,1013.1,5.7,7.4,12,999.9,55.9,44.1,0.1,0,0,1,0,0,366
2,2018,3,27,27/03/2018,49.9,46.3,1015.8,5.7,10.4,15.9,22.9,53.1,46.9,0.39,0,0,1,0,0,328
3,2019,3,27,27/03/2019,42.8,18.4,1026.9,10,7.8,15.9,28,59,30.9,0,0,0,0,0,0,322
5,2014,3,28,28/03/2014,43.5,38.3,1009.5,9.1,13.7,22,36.9,55,35.1,0.1,0,0,1,0,1,359
6,2015,3,28,28/03/2015,29.2,10.7,1026.6,10,6.2,12,15.9,37,21,0,0,0,0,0,0,312
1,2016,3,28,28/03/2016,46.2,36,1016.3,10,9.7,15,22,53.1,44.1,0.17,0,0,1,0,0,395
2,2017,3,28,28/03/2017,43.1,36.9,1018.7,10,9.6,15.9,21,46.9,39.9,0,0,0,0,0,0,319
3,2018,3,28,28/03/2018,45.7,36.7,1016.3,9.9,5.3,8.9,999.9,53.1,39,0.04,0,0,1,0,0,295
4,2019,3,28,28/03/2019,53.5,39.4,1017.2,9.7,11.3,15.9,27,64.9,46,0.08,0,0,1,0,0,324
6,2014,3,29,29/03/2014,35.5,28.3,1023,9.5,9.6,15.9,21,39.9,33.8,0.02,0,0,0,0,0,365
7,2015,3,29,29/03/2015,34.9,19.8,1019.9,10,12.4,22,28,48.9,21,0,0,0,1,0,0,280
2,2016,3,29,29/03/2016,45.9,30.4,1025.2,10,3.7,12,999.9,60.1,35.1,0,0,0,0,0,0,366
3,2017,3,29,29/03/2017,42.3,36,1023.3,7.3,9.9,17.1,22,48.9,36,0,0,0,1,0,0,329
4,2018,3,29,29/03/2018,45.4,39.7,1012.9,6.1,6.9,15,22.9,48.9,41,0.08,0,0,1,0,0,284
5,2019,3,29,29/03/2019,47.5,32.6,1017.9,10,7,9.9,999.9,55,42.1,0.01,0,0,1,0,0,301
7,2014,3,30,30/03/2014,38.7,22,1023.7,10,5.8,13,19,57,25,0,0,0,0,0,0,354
1,2015,3,30,30/03/2015,49.1,31,1015.5,10,9,20,26,64,28,0.04,0,0,0,0,0,358
3,2016,3,30,30/03/2016,51.4,34.1,1014.4,9.6,11.2,22,29.9,62.1,46,0,0,0,1,0,1,358
4,2017,3,30,30/03/2017,44.1,41.1,1011.9,5,12.2,25.1,35.9,46.9,41,1.33,0,1,1,0,1,323
5,2018,3,30,30/03/2018,39.6,28.6,1021.4,10,7.7,13,999.9,48.9,35.1,0,0,0,0,0,0,327
6,2019,3,30,30/03/2019,40.2,32.9,1013.2,7.3,11.3,20,28.9,43,35.1,0.61,0,0,1,1,0,311
1,2014,3,31,31/03/2014,53.7,31.2,1015.5,10,11.7,25.1,36.9,66,44.1,0,0,0,0,0,0,335
2,2015,3,31,31/03/2015,50.1,35.7,1010.9,9.2,9.4,18.1,31.1,64,37,0,0,0,0,0,0,339
4,2016,3,31,31/03/2016,60.9,54,995.8,8.8,15.2,22,42,70,55,0.39,0,0,1,0,1,344
5,2017,3,31,31/03/2017,39.6,36.9,1008.1,5.5,15.7,20,29.9,45,37,0.88,0,0,1,0,0,391
6,2018,3,31,31/03/2018,46,33.3,1016.8,9.8,11.5,21,34,60.1,37.9,0,0,0,1,0,0,323
7,2019,3,31,31/03/2019,31.9,13.8,1024.8,9.6,12.6,15.9,24.1,39.9,24.1,0.22,0,0,0,1,0,297
2,2014,4,1,01/04/2014,47.1,29.9,1009.8,10,17.1,22.9,35.9,68,34,0.03,0,0,1,0,1,446
3,2015,4,1,01/04/2015,55.9,36.2,1015.4,10,8.5,18.1,27,73.9,41,0,0,0,0,0,0,441
5,2016,4,1,01/04/2016,45.1,36.9,1005.6,9.8,8.1,20,27,55,39.9,0.05,0,0,1,0,0,402
6,2017,4,1,01/04/2017,44.2,27.9,1021.5,10,5.6,14,21,55.9,33.1,0,0,0,0,0,0,380
7,2018,4,1,01/04/2018,33.8,15.3,1023.3,10,8.8,15.9,999.9,46.9,27,0.05,0,0,0,0,0,340
1,2019,4,1,01/04/2019,36.5,20.1,1026.5,10,9.6,20,27,48.9,27,0,0,0,0,0,0,377
3,2014,4,2,02/04/2014,41.8,28.5,1020.3,10,9,15,999.9,57,34,0,0,0,1,0,0,379
4,2015,4,2,02/04/2015,60.6,43.2,1008,9.5,11,15,25.1,73.9,41,0.02,0,0,1,0,1,360
6,2016,4,2,02/04/2016,36.8,23.8,1007.3,8,16.1,33,49,43,32,0.1,0,0,1,1,0,270
7,2017,4,2,02/04/2017,50.3,27.7,1020.9,10,6.2,9.9,19,60.1,42.1,0,0,0,0,0,0,305
1,2018,4,2,02/04/2018,33.1,16.5,1020.1,10,5.9,14,18.1,45,23,0,0,0,0,0,0,316
2,2019,4,2,02/04/2019,44.9,30.2,1017.4,9.8,12.9,21,28.9,57,37.9,0,0,0,0,0,0,294
4,2014,4,3,03/04/2014,38.8,34.9,1014.4,6.8,11.5,17.1,22.9,45,36,0.42,0,0,1,0,1,337
5,2015,4,3,03/04/2015,52,31.8,1012.6,10,8.9,17.1,22,68,39,0.25,0,0,0,0,0,347
7,2016,4,3,03/04/2016,43.1,20.7,1012.9,10,12,25.1,36.9,72,28.9,0.01,0,0,0,0,0,310
1,2017,4,3,03/04/2017,49.3,42.3,1007,7.9,6.5,8,999.9,53.1,46.9,0,0,0,1,0,0,326
2,2018,4,3,03/04/2018,40.2,35.9,1008.3,5,9.5,17.1,22,43,37,0,0,0,1,0,0,295
3,2019,4,3,03/04/2019,47,28.4,1022.2,10,8.9,15,25.1,59,37,0,0,0,0,0,0,306
5,2014,4,4,04/04/2014,40.6,37.1,1003.9,5.1,13.4,24.1,34,46,37,0.66,0,1,1,0,0,370
6,2015,4,4,04/04/2015,42.9,24.1,1023.4,10,10.7,19,26,61,30.9,0,0,0,0,0,0,341
1,2016,4,4,04/04/2016,40.4,28.1,1014.4,8.9,16,22,31.1,9999.9,33.1,0,0,0,1,1,0,314
2,2017,4,4,04/04/2017,48.6,44.2,1004.2,6.9,8.1,12,20,55.9,46,0.24,0,0,1,0,0,359
3,2018,4,4,04/04/2018,32.8,24.7,1016.1,7.1,14.6,21,32.1,37,27,0.07,0,0,1,1,0,323
4,2019,4,4,04/04/2019,46.7,39.9,1027,8,8.5,14,21,54,42.8,0.16,0,0,1,0,0,309
6,2014,4,5,05/04/2014,40,23.8,1019.8,10,8.4,15,25.1,48.9,33.1,0.01,0,0,0,0,0,360
7,2015,4,5,05/04/2015,56.3,23.8,1018.3,10,10.3,15.9,24.1,68,48,0,0,0,0,0,0,315
2,2016,4,5,05/04/2016,36.1,17.5,1029.9,10,8.5,13,22.9,46.9,28.9,0,0,0,1,1,0,330
3,2017,4,5,05/04/2017,44.9,40.2,1010.5,7.2,12.7,27,40,51.1,41,0.12,0,0,1,0,0,317
4,2018,4,5,05/04/2018,32.3,17.5,1023.8,9.3,7.1,11.1,17.1,42.1,24.1,0,0,0,1,1,0,329
5,2019,4,5,05/04/2019,45,39.5,1020.2,7.4,4.9,11.1,21,57,39.9,0.16,0,0,1,0,0,330
7,2014,4,6,06/04/2014,44.7,24.6,1020.1,10,6.4,11.1,999.9,55.9,33.1,0,0,0,0,0,0,326
1,2015,4,6,06/04/2015,55,33.2,1015.7,10,6.3,11.1,999.9,69.1,46.9,0,0,0,0,0,0,328
3,2016,4,6,06/04/2016,46.3,36,1008.5,8.4,10.6,15,21,50,43,0.08,0,0,1,0,1,293
4,2017,4,6,06/04/2017,42.9,34.3,1008.5,7.6,18.7,25.1,41,52,37.9,1.35,0,0,1,0,0,318
5,2018,4,6,06/04/2018,35.6,26.5,1014.4,6.6,10.5,21,29.9,39,32,0.09,0,0,0,1,0,319
6,2019,4,6,06/04/2019,52.3,44.4,1019.8,6.2,4.2,12,999.9,64.9,42.1,0,0,1,0,0,0,350
1,2014,4,7,07/04/2014,46,30,1009.7,10,6.9,17.1,999.9,55.9,36,0,0,0,0,0,0,365
2,2015,4,7,07/04/2015,43.6,39,1018.1,5.1,10.5,15,999.9,46.9,41,0.11,0,0,1,0,0,264
4,2016,4,7,07/04/2016,41.3,33.4,1004.8,8.4,11.9,19,24.1,46.9,35.1,0.38,0,0,1,1,0,377
5,2017,4,7,07/04/2017,43.8,21.9,1018.4,10,11.8,17.1,26,54,37,0.36,0,0,0,0,0,325
6,2018,4,7,07/04/2018,29.2,8.2,1021.2,10,8.7,15,18.1,39,21,0,0,0,0,0,0,303
7,2019,4,7,07/04/2019,59.4,49.9,1013.3,10,7.3,15.9,28.9,70,53.1,0,0,0,1,0,1,337
2,2014,4,8,08/04/2014,49.6,36.5,1006.2,9.1,5.9,11.1,999.9,57,37,0.02,0,0,1,0,0,371
3,2015,4,8,08/04/2015,47.2,44.2,1014.9,3.2,7.6,13,19,54,39.9,0.04,0,1,0,0,0,353
5,2016,4,8,08/04/2016,38.9,26.7,1011.1,9.6,10.3,22,26,44.1,35.1,0.01,0,0,1,1,0,282
6,2017,4,8,08/04/2017,51.2,27.3,1016.5,10,9.2,15.9,28,66.9,39.9,0,0,0,0,0,0,312
7,2018,4,8,08/04/2018,31.9,14.2,1019.9,10,5,12,999.9,39.9,23,0,0,0,0,0,0,286
1,2019,4,8,08/04/2019,62.7,47.2,1010,10,6.9,19,29.9,73.9,53.1,0.08,0,0,0,0,0,359
3,2014,4,9,09/04/2014,49.6,32.6,1014.5,9.9,5.7,18.1,22,63,36,0,0,0,0,0,0,378
4,2015,4,9,09/04/2015,54.6,51.3,1006.8,4.3,9.1,17.1,26,73.9,43,0.21,0,0,1,0,1,324
6,2016,4,9,09/04/2016,31.1,14.1,1022.4,9.4,12.2,21,33,37.9,24.1,0.08,1.2,0,0,1,0,301
7,2017,4,9,09/04/2017,64.8,44.4,1008.2,10,13.5,22,31.1,77,57,0,0,0,0,0,0,366
1,2018,4,9,09/04/2018,34.5,28.5,1021,6.1,6.8,11.1,999.9,39.9,30.9,0.03,1.2,0,0,1,0,324
2,2019,4,9,09/04/2019,60.9,35.8,1009.8,10,9.8,17.1,24.1,71.1,46.9,0,0,0,0,0,0,313
4,2014,4,10,10/04/2014,57.6,36.2,1008.5,10,11.8,17.1,25.1,64,51.1,0,0,0,0,0,0,387
5,2015,4,10,10/04/2015,54.5,41.6,1007.1,9.8,19.2,29.9,42,73.9,42.1,0.82,0,0,1,0,1,359
7,2016,4,10,10/04/2016,39.1,26.7,1015.6,8.9,11.8,17.1,24.1,48.9,33.1,0.01,0,0,1,1,0,279
1,2017,4,10,10/04/2017,68,54.3,1007,9.7,14.3,20,33,78.1,57.9,0,0,0,1,0,1,316
2,2018,4,10,10/04/2018,37.1,24.7,1025.2,8.7,5.7,12,18.1,46,28.9,0,0,0,0,0,0,333
3,2019,4,10,10/04/2019,41.6,31.5,1015,9.8,13.8,24.1,33,64,36,0,0,0,1,1,0,291
5,2014,4,11,11/04/2014,55.4,26.6,1015.1,10,4.5,15.9,21,70,41,0,0,0,0,0,0,344
6,2015,4,11,11/04/2015,50.5,33.7,1022.6,10,7.2,14,17.1,64.9,39,0,0,0,0,0,0,352
1,2016,4,11,11/04/2016,49.3,37.6,1011.5,7.9,9.7,18.1,22,52,46,0.12,0,0,1,0,0,316
2,2017,4,11,11/04/2017,47.7,41.4,1020.4,7,7.8,18.1,22.9,55,42.1,0.52,0,0,0,0,1,352
3,2018,4,11,11/04/2018,48.5,32,1016.5,9.8,9.6,13,18.1,66,39,0,0,0,1,0,0,384
4,2019,4,11,11/04/2019,45.6,35.7,1007.5,10,15.8,22,33,61,39,0.06,0,0,1,0,0,351
6,2014,4,12,12/04/2014,64.6,39.2,1012.4,10,10.5,25.1,38.1,80.1,41,0,0,0,0,0,0,424
7,2015,4,12,12/04/2015,58.8,32.1,1019.8,10,8,17.1,22.9,71.1,39,0,0,0,0,0,0,358
2,2016,4,12,12/04/2016,41.4,21,1025.6,10,7.6,12,17.1,50,33.1,0,0,0,0,0,0,329
3,2017,4,12,12/04/2017,48.2,36.3,1027.8,10,5.6,11.1,21,57,39,0,0,0,0,0,0,353
4,2018,4,12,12/04/2018,59.5,42.6,1005.8,9.3,10.6,19,26,75,48,0.02,0,0,1,0,0,355
5,2019,4,12,12/04/2019,50.6,36.2,1005.1,9.2,14.9,26,39,61,43,0.47,0,0,1,0,1,337
7,2014,4,13,13/04/2014,61.3,52.2,1005.4,8.8,11.2,15.9,25.1,73.9,46.9,0,0,0,1,0,0,335
1,2015,4,13,13/04/2015,63.3,40.4,1014.4,9.8,10.5,18.1,22,71.1,46.9,0.11,0,0,1,0,0,366
3,2016,4,13,13/04/2016,44.7,26.6,1027.3,10,7.3,14,15,57,37,0,0,0,0,0,0,332
4,2017,4,13,13/04/2017,50.9,36.5,1026.9,9.7,8.3,11.1,19,62.1,45,0.04,0,0,1,0,0,323
5,2018,4,13,13/04/2018,45.8,39.4,1006.5,9.3,9.5,14,20,53.1,42.1,0.02,0,0,1,0,0,355
6,2019,4,13,13/04/2019,44.3,24.4,1017.7,10,11.2,14,27,54,37,0.13,0,0,0,0,0,317
1,2014,4,14,14/04/2014,49.5,44.8,1004,8.1,14.9,26,38.1,66.2,33.1,0.45,0,0,1,1,0,321
2,2015,4,14,14/04/2015,58.2,24.9,1023,10,5.1,8.9,999.9,69.1,46,0.03,0,0,0,0,0,385
4,2016,4,14,14/04/2016,50.2,27.3,1024.8,10,7.7,11.1,14,61,39.9,0,0,0,0,0,0,349
5,2017,4,14,14/04/2017,55.4,43.1,1023,10,7.4,9.9,999.9,69.1,46,0.15,0,0,0,0,0,369
6,2018,4,14,14/04/2018,40.4,38.6,1009.4,4.7,16.9,24.1,33,44.1,37.9,0.29,0,0,1,0,0,296
7,2019,4,14,14/04/2019,37.1,29.8,1012.8,5.1,14.6,21,31.1,51.1,33.1,0.05,3.1,1,1,1,1,225
2,2014,4,15,15/04/2014,31.8,21.2,1020.1,8.2,10.3,15,18.1,36,27,0.16,1.2,0,0,1,0,339
3,2015,4,15,15/04/2015,56,26.8,1023.8,10,9.6,18.1,999.9,66.9,44.1,0,0,0,0,0,0,379
5,2016,4,15,15/04/2016,55.2,32.5,1023.2,10,7.3,11.1,999.9,69.1,45,0,0,0,0,0,0,362
6,2017,4,15,15/04/2017,70.3,56.2,1014.6,9.8,13.8,22,33,82,62.1,0.15,0,0,1,0,0,370
7,2018,4,15,15/04/2018,36.7,35,1008.1,7.3,13.2,20,28.9,39,35.1,0.47,0,0,1,0,0,255
1,2019,4,15,15/04/2019,39.9,29.3,1016.4,8.4,7.8,12,19,54,30.9,0.4,1.2,0,0,1,0,331
3,2014,4,16,16/04/2014,39.6,22,1024.7,10,10.2,18.1,28.9,52,27,0,0,0,0,0,0,382
4,2015,4,16,16/04/2015,54.8,37.9,1019.9,8.8,7.1,11.1,999.9,66.9,44.1,0.34,0,0,1,0,0,335
6,2016,4,16,16/04/2016,61,38.1,1024.7,10,6,13,999.9,77,48,0,0,0,0,0,0,330
7,2017,4,16,16/04/2017,67.8,53,1011.7,9.7,12,18.1,28,79,60.1,0.34,0,0,1,0,1,329
1,2018,4,16,16/04/2018,31.3,26,1010.6,6.8,13.2,18.1,26,36,28,0.33,0,0,1,1,0,338
2,2019,4,16,16/04/2019,57.8,42.6,1013.7,10,9.4,14,20,75,48.9,0,0,0,1,0,0,312
4,2014,4,17,17/04/2014,50.7,30.5,1021.9,10,12.7,17.1,22.9,63,30.9,0,0,0,0,0,0,435
5,2015,4,17,17/04/2015,62.4,45.9,1017.9,9.1,3.8,8,999.9,80.1,46.9,0,0,0,0,0,0,370
7,2016,4,17,17/04/2016,64.7,38.7,1027.4,10,6.1,14,999.9,80.1,51.1,0,0,0,0,0,0,325
1,2017,4,17,17/04/2017,59.7,35.9,1020.1,10,5,11.1,999.9,69.1,48.9,0,0,0,0,0,0,338
2,2018,4,17,17/04/2018,35,22.3,1013.6,10,10.7,18.1,20,45,30,0,0,0,0,1,0,339
3,2019,4,17,17/04/2019,57.9,47.2,1010.9,8.8,8.5,17.1,33,77,46.9,0,0,0,0,0,0,334
5,2014,4,18,18/04/2014,49,36.9,1026.2,9.9,6.6,12,999.9,63,42.1,0,0,0,0,0,0,375
6,2015,4,18,18/04/2015,62.3,43.8,1016.5,10,7.4,18.1,21,80.1,48.9,0,0,0,0,0,0,337
1,2016,4,18,18/04/2016,68.2,38.1,1025.3,10,4.8,11.1,999.9,82.9,53.1,0,0,0,0,0,0,341
2,2017,4,18,18/04/2017,58.1,40.2,1020.2,10,9,18.1,27,77,44.1,0,0,0,0,0,0,367
3,2018,4,18,18/04/2018,35.1,26.4,1012.5,8.9,9.7,17.1,25.1,37.9,32,0,0,0,1,0,0,287
4,2019,4,18,18/04/2019,58.6,51.7,1001.6,8,10.9,19,31.1,75,48,0.08,0,0,1,0,0,319
6,2014,4,19,19/04/2014,47.3,33.7,1027.8,10,8.4,13,999.9,64,37.9,0,0,0,0,0,0,335
7,2015,4,19,19/04/2015,57.5,38.3,1009.6,9.4,8.7,14,999.9,69.1,50,0,0,0,1,0,0,329
2,2016,4,19,19/04/2016,55.9,40,1022.6,10,8.7,15.9,999.9,73,48,0,0,0,0,0,0,335
3,2017,4,19,19/04/2017,64.5,54,1015.5,9.9,8.1,13,999.9,75.9,51.1,0,0,0,1,0,0,373
4,2018,4,19,19/04/2018,41.1,29.6,1023.8,7.3,9.4,12,999.9,55,33.1,0.1,0,0,1,1,0,330
5,2019,4,19,19/04/2019,44.5,34.7,1009.4,9.9,18.2,26,42,48.9,41,0.44,0,0,1,0,0,292
7,2014,4,20,20/04/2014,61.2,34.8,1022.2,10,8.9,12,22,78.1,37.9,0,0,0,0,0,0,318
1,2015,4,20,20/04/2015,50.8,44.9,995.1,7,14.1,22,32.1,69.1,46.9,0.42,0,0,1,0,0,357
3,2016,4,20,20/04/2016,61.5,40.7,1018.7,10,9.2,14,999.9,73,54,0,0,0,1,0,0,341
4,2017,4,20,20/04/2017,58.4,49.5,1012.4,9.8,10.9,19,28,75,46,0.06,0,0,1,0,0,358
5,2018,4,20,20/04/2018,46.8,21.6,1032.2,10,4.6,13,999.9,61,33.1,0.03,0,0,0,0,0,355
6,2019,4,20,20/04/2019,50.6,19.6,1010,10,16,22.9,33,64.9,41,0,0,0,0,0,0,341
1,2014,4,21,21/04/2014,67.5,46,1013.5,9.4,8.3,18.1,27,78.1,46.9,0,0,0,1,0,1,347
2,2015,4,21,21/04/2015,47.6,29.3,1003.5,10,16.2,27,38.1,57.9,41,0,0,0,1,0,0,320
4,2016,4,21,21/04/2016,62.8,52.1,1010.6,7.1,6.4,15.9,24.1,71.1,57.9,0.35,0,0,1,0,0,324
