"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","sndp","wdsp","total_num_of_crimes"
"711",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,11.8,0.00112591332829428
"712",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,9.3,0.00116921768707483
"713",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,4.2,0.001118039808516
"714",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,6.1,0.00118496472663139
"715",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,10.1,0.00133849836230789
"716",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,10.6,0.00115740740740741
"717",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,14.4,0.00113378684807256
"718",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,14.6,0.00122826908541194
"719",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,0,16.2,0.00147628495842782
"720",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,1.2,7.2,0.00125582640463593
"721",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,1.2,8,0.00114953388762913
"722",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,0,8.9,0.0011377236079617
"723",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,0,11.1,0.00149990551776266
"724",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,0,12.2,0.00140148652053414
"725",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0,9.4,0.00129913076341648
"726",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,0,7.9,0.00123614260519022
"727",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,0,5.4,0.00128732048374906
"728",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,0,4.3,0.00125582640463593
"729",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,0,4.7,0.00131881456286218
"730",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,0,7.4,0.00144085411942555
"731",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0,19.8,0.00128732048374906
"732",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,0,14.1,0.00127944696397077
"733",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,0,9.1,0.00138967624086672
"734",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.3,0.00118102796674225
"735",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,0,9.4,0.0012243323255228
"736",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,0,4.8,0.00126763668430335
"737",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,0,11.9,0.00142510707986898
"738",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0,11,0.00129519400352734
"739",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,0,9.4,0.00130306752330562
"740",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,0,8.5,0.0013306248425296
"741",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,0,6.5,0.00127157344419249
"742",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,0,7.2,0.00117709120685311
"743",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,0,9.7,0.00155502015621063
"744",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,0,3.7,0.00144085411942555
"745",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,0,11.2,0.00140936004031242
"746",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,0,15.2,0.00135424540186445
"747",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,8.1,0.00158257747543462
"748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,12,0.00122039556563366
"749",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,16,0.00123614260519022
"750",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,8.5,0.00129913076341648
"751",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,10.6,0.00115347064751827
"752",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,11.9,0.0014841584782061
"753",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,10.3,0.00111016628873772
"754",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,1.2,12.2,0.00118496472663139
"755",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,9.7,0.00124401612496851
"756",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,7.6,0.00129519400352734
"757",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,7.3,0.00130700428319476
"758",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,7.7,0.00137392920131015
"759",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,7.3,0.00142510707986898
"760",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,6,0.00129913076341648
"761",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,6.1,0.00127944696397077
"762",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,4.8,0.00134243512219703
"763",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,8.7,0.00131881456286218
"764",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,9.2,0.00134243512219703
"765",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,6.4,0.00127551020408163
"766",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,10.5,0.00141329680020156
"767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.2,0.00125188964474679
"768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,7,0.00131487780297304
"769",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,12,0.00140936004031242
"770",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,11.8,0.00126369992441421
"771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,14.1,0.00128732048374906
"772",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,9.8,0.00141329680020156
"773",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,7.9,0.00129913076341648
"774",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,11.6,0.00113378684807256
"775",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,0,10.6,0.00147234819853867
"776",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0,12.7,0.00140148652053414
"777",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,0,5.4,0.00138967624086672
"778",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,0,11.9,0.0012912572436382
"779",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,0,12.6,0.00122039556563366
"780",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,0,5.4,0.00138573948097758
"781",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,0,12.2,0.00135424540186445
"782",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,0,4,0.00135818216175359
"783",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0,9.2,0.00148022171831696
"784",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,0,9.7,0.00135818216175359
"785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,0,5.4,0.00150777903754094
"786",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,0,8.4,0.0012912572436382
"787",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,0,9.8,0.00137392920131015
"788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,0,12.5,0.00131487780297304
"789",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,0,8.7,0.00141329680020156
"790",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0,10.2,0.00150777903754094
"791",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,0,8.4,0.00138573948097758
"792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,0,6.4,0.00148809523809524
"793",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,0,4.2,0.00140148652053414
"794",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,0,6.1,0.00149596875787352
"795",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,0,8.4,0.00148022171831696
"796",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,0,5.4,0.00132668808264046
"797",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0,5.7,0.00149596875787352
"798",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,0,8.7,0.00151171579743008
"799",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,0,9.4,0.00148022171831696
"800",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,0,8.6,0.00145266439909297
"801",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,0,8.7,0.0014172335600907
"802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,0,12.8,0.00146053791887125
"803",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,0,10.7,0.00149203199798438
"804",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,0,6.1,0.00149203199798438
"805",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,0,7.9,0.00140542328042328
"806",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,6,0.00175185815066767
"807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,6.5,0.00153927311665407
"808",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,5.3,0.00146841143864953
"809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.2,0.00140936004031242
"810",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,9.9,0.00141329680020156
"811",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,10.2,0.00140148652053414
"812",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,9.6,0.0013109410430839
"813",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,6.9,0.00137786596119929
"814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,6.4,0.00146841143864953
"815",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,8.5,0.00124401612496851
"816",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,9.4,0.00154320987654321
"817",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,10.9,0.00146841143864953
"818",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,5.7,0.00147234819853867
"819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,7.3,0.00149990551776266
"820",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,9.6,0.00146447467876039
"821",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,10,0.00156683043587805
"822",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,9.1,0.00142510707986898
"823",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,5.5,0.00126369992441421
"824",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,6.7,0.0014172335600907
"825",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,11.5,0.00166918619299572
"826",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,7.4,0.00148022171831696
"827",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,6.5,0.00149990551776266
"828",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,7.6,0.00145660115898211
"829",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,7.3,0.00142904383975813
"830",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.2,0.00144085411942555
"831",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,8.7,0.00134637188208617
"832",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,8.8,0.00148022171831696
"833",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,10.4,0.00143298059964727
"834",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,6.8,0.00156683043587805
"835",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,7.2,0.00148022171831696
"836",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,10.3,0.0016967435122197
"837",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,4.7,0.00136605568153187
"838",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,6,0.00148809523809524
"839",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,6.1,0.00154320987654321
"840",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,6.3,0.00177154195011338
"841",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,7.6,0.00139361300075586
"842",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,6.1,0.00146447467876039
"843",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,7.5,0.00144085411942555
"844",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,9.9,0.00133849836230789
"845",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,4.7,0.00137392920131015
"846",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,9.2,0.00124795288485765
"847",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,12.1,0.00143298059964727
"848",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,7.9,0.00130306752330562
"849",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,12,0.00153533635676493
"850",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,8.5,0.00145660115898211
"851",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,6.4,0.00147628495842782
"852",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,10.2,0.00134243512219703
"853",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,5.7,0.00145266439909297
"854",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,4,0.00165343915343915
"855",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,5.8,0.00154714663643235
"856",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,7.8,0.00143691735953641
"857",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,7.7,0.00148809523809524
"858",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,4.5,0.0014841584782061
"859",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,10.8,0.00147234819853867
"860",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,8.3,0.00156683043587805
"861",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,4.4,0.0017636684303351
"862",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,3.9,0.00143298059964727
"863",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,4.4,0.00147234819853867
"864",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,5.9,0.00143691735953641
"865",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,9,0.00175579491055682
"866",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,7.1,0.00140936004031242
"867",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,6.1,0.00164162887377173
"868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,5.4,0.00152746283698665
"869",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,4.2,0.00151565255731922
"870",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,5.6,0.00151958931720836
"871",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,6.7,0.00156683043587805
"872",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,6.7,0.00149203199798438
"873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,5.1,0.00153533635676493
"874",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,9.6,0.00147628495842782
"875",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,5.7,0.00132668808264046
"876",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,4.2,0.00130700428319476
"877",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,8.6,0.0015707671957672
"878",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,6.6,0.00140936004031242
"879",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.2,0.00149990551776266
"880",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,4.7,0.0014841584782061
"881",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,6.7,0.00147628495842782
"882",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,7.2,0.00142117031997984
"883",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,6.4,0.00165343915343915
"884",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,6.2,0.00135818216175359
"885",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,7.2,0.001397549760645
"886",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,9.6,0.00151565255731922
"887",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,8.9,0.00148022171831696
"888",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,3.5,0.00142117031997984
"889",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,8.5,0.00141329680020156
"890",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,10.6,0.00158257747543462
"891",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,0,6.6,0.00151958931720836
"892",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,0,5,0.00140148652053414
"893",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,0,7.8,0.00158257747543462
"894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0,5.2,0.0015038422776518
"895",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,0,6.2,0.00164950239355001
"896",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,0,4.6,0.00138573948097758
"897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,0,8.8,0.00146447467876039
"898",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,0,10.7,0.00175973167044596
"899",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,0,9.1,0.00149596875787352
"900",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,0,6.5,0.00140148652053414
"901",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,6.7,0.00139361300075586
"902",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,0,8.1,0.00148809523809524
"903",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,0,9.3,0.00151958931720836
"904",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,0,9.5,0.00129913076341648
"905",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,0,9.4,0.00154320987654321
"906",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,0,4.3,0.00140936004031242
"907",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,0,7.8,0.00131487780297304
"908",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,4.8,0.0013109410430839
"909",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,0,7.4,0.00152352607709751
"910",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,0,7.8,0.00140936004031242
"911",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,0,9.3,0.00138967624086672
"912",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,0,7.4,0.00142117031997984
"913",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,0,9.6,0.00145266439909297
"914",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,0,8.8,0.00149990551776266
"915",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,3.6,0.0013306248425296
"916",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,0,7.6,0.00131487780297304
"917",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,0,7.8,0.00149990551776266
"918",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,0,7.5,0.00136605568153187
"919",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,0,3.8,0.00146841143864953
"920",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,0,6.5,0.00141329680020156
"921",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,0,9.3,0.00153927311665407
"922",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,0,7.4,0.00151171579743008
"923",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,0,12.7,0.00143691735953641
"924",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,0,11.4,0.00138967624086672
"925",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,0,9.4,0.00118496472663139
"926",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,0,13.7,0.00125188964474679
"927",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,0,12.5,0.00137786596119929
"928",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,0,6.2,0.00152746283698665
"929",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,0,6,0.00116921768707483
"930",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,0,3.9,0.00142117031997984
"931",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0,7,0.00129519400352734
"932",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,0,9.4,0.0014172335600907
"933",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,0,3.5,0.00135424540186445
"934",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,0,9.3,0.00153139959687579
"935",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,0,5.8,0.0012912572436382
"936",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,0,6.2,0.00119283824640967
"937",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,0,5.6,0.00137392920131015
"938",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0,8,0.00134243512219703
"939",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,0,10,0.00133849836230789
"940",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,0,6.6,0.0012912572436382
"941",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,0,5.3,0.0015904509952129
"942",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,0,10,0.00140148652053414
"943",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,0,7.8,0.00141329680020156
"944",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,0,12.6,0.00147234819853867
"945",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,0,14.2,0.00148022171831696
"946",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,0,3.5,0.00138180272108844
