"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","wdsp","temp","total_num_of_crimes"
"693",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,14.3,33.5,0.591269841269841
"694",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,9.8,29.1,0.666666666666667
"695",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,13.4,35.7,0.678571428571429
"696",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,9,30.5,0.634920634920635
"697",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,8.9,39.9,0.619047619047619
"698",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7.6,44.6,0.613095238095238
"699",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,5.4,37.1,0.777777777777778
"700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,9.2,37.1,0.581349206349206
"701",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,9.8,37.3,0.654761904761905
"702",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,10,28.1,0.650793650793651
"703",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,6.3,30.5,0.609126984126984
"704",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,7.3,32.3,0.557539682539683
"705",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.4,21,0.573412698412698
"706",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.8,11.5,0.589285714285714
"707",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,3.6,29.2,0.569444444444444
"708",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5.9,30.8,0.581349206349206
"709",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,9.5,32.5,0.607142857142857
"710",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,20.9,50.2,0.66468253968254
"711",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.8,51.2,0.567460317460317
"712",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,9.3,41.5,0.589285714285714
"713",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4.2,36.7,0.563492063492063
"714",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,6.1,37.9,0.597222222222222
"715",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.1,32.7,0.674603174603175
"716",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,10.6,38.1,0.583333333333333
"717",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,14.4,52.2,0.571428571428571
"718",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,14.6,42.1,0.619047619047619
"719",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,16.2,29.8,0.744047619047619
"720",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,7.2,31.9,0.632936507936508
"721",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,8,34.6,0.579365079365079
"722",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,8.9,40.8,0.573412698412698
"723",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,11.1,52.6,0.755952380952381
"724",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,12.2,63.2,0.706349206349206
"725",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,9.4,62.1,0.654761904761905
"726",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,7.9,50.1,0.623015873015873
"727",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,5.4,44.1,0.648809523809524
"728",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,4.3,46.1,0.632936507936508
"729",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,4.7,46.3,0.66468253968254
"730",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,7.4,52.1,0.726190476190476
"731",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,19.8,54.7,0.648809523809524
"732",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,14.1,50,0.64484126984127
"733",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,9.1,42.9,0.700396825396825
"734",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,7.3,39.5,0.595238095238095
"735",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,9.4,38.8,0.617063492063492
"736",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,4.8,40.1,0.638888888888889
"737",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,11.9,52.1,0.718253968253968
"738",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,11,45.7,0.652777777777778
"739",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,9.4,38.7,0.656746031746032
"740",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,8.5,35.8,0.670634920634921
"741",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,6.5,42.7,0.640873015873016
"742",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,7.2,50.2,0.593253968253968
"743",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,9.7,46.2,0.783730158730159
"744",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,3.7,45.9,0.726190476190476
"745",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2016,11.2,51.4,0.71031746031746
"746",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,15.2,60.9,0.682539682539683
"747",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,8.1,45.1,0.797619047619048
"748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,12,43.1,0.615079365079365
"749",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,16,40.4,0.623015873015873
"750",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8.5,36.1,0.654761904761905
"751",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10.6,46.3,0.581349206349206
"752",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,11.9,41.3,0.748015873015873
"753",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.3,38.9,0.55952380952381
"754",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,12.2,31.1,0.597222222222222
"755",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,9.7,49.3,0.626984126984127
"756",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,7.6,41.4,0.652777777777778
"757",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,7.3,44.7,0.658730158730159
"758",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,7.7,50.2,0.692460317460317
"759",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.3,55.2,0.718253968253968
"760",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6,61,0.654761904761905
"761",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,6.1,64.7,0.64484126984127
"762",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,4.8,68.2,0.676587301587302
"763",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8.7,55.9,0.66468253968254
"764",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,9.2,61.5,0.676587301587302
"765",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.4,62.8,0.642857142857143
"766",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.5,52.2,0.712301587301587
"767",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,7.2,49.4,0.630952380952381
"768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7,59.6,0.662698412698413
"769",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,12,72.6,0.71031746031746
"770",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,11.8,54.5,0.636904761904762
"771",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,14.1,46.4,0.648809523809524
"772",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,9.8,47.7,0.712301587301587
"773",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.9,46.7,0.654761904761905
"774",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,11.6,46.6,0.571428571428571
"775",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,10.6,46.9,0.742063492063492
"776",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,12.7,49.8,0.706349206349206
"777",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,5.4,55,0.700396825396825
"778",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,11.9,52.2,0.650793650793651
"779",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,12.6,49.5,0.615079365079365
"780",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,5.4,61.6,0.698412698412698
"781",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,12.2,65.1,0.682539682539683
"782",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,4,57.2,0.68452380952381
"783",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,9.2,57.2,0.746031746031746
"784",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,9.7,57.4,0.68452380952381
"785",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,5.4,60.4,0.759920634920635
"786",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,8.4,63.4,0.650793650793651
"787",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,9.8,59.3,0.692460317460317
"788",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,12.5,47.7,0.662698412698413
"789",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,8.7,47.3,0.712301587301587
"790",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,10.2,57.1,0.759920634920635
"791",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,8.4,55.4,0.698412698412698
"792",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,6.4,54.2,0.75
"793",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,4.2,57.5,0.706349206349206
"794",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,6.1,60.8,0.753968253968254
"795",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,8.4,64.5,0.746031746031746
"796",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,5.4,67.2,0.668650793650794
"797",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,5.7,68.5,0.753968253968254
"798",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,8.7,75.7,0.761904761904762
"799",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,9.4,77.9,0.746031746031746
"800",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,8.6,73.2,0.732142857142857
"801",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,8.7,76.1,0.714285714285714
"802",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,12.8,75.1,0.736111111111111
"803",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,10.7,74.9,0.751984126984127
"804",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,6.1,75.9,0.751984126984127
"805",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,7.9,73.4,0.708333333333333
"806",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,6,69.9,0.882936507936508
"807",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.5,72.6,0.775793650793651
"808",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,5.3,72.7,0.740079365079365
"809",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,7.2,72.1,0.71031746031746
"810",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,9.9,70.5,0.712301587301587
"811",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,10.2,73,0.706349206349206
"812",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,9.6,64,0.660714285714286
"813",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.9,61.5,0.694444444444444
"814",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.4,63.9,0.740079365079365
"815",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,8.5,77.2,0.626984126984127
"816",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,9.4,85.2,0.777777777777778
"817",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,10.9,72.8,0.740079365079365
"818",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,5.7,71.1,0.742063492063492
"819",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,7.3,77.2,0.755952380952381
"820",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,9.6,80.6,0.738095238095238
"821",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,10,75.2,0.78968253968254
"822",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,9.1,72.5,0.718253968253968
"823",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,5.5,76.3,0.636904761904762
"824",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,6.7,80.4,0.714285714285714
"825",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,11.5,84.6,0.841269841269841
"826",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,7.4,77.1,0.746031746031746
"827",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.5,73.3,0.755952380952381
"828",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,7.6,72.3,0.734126984126984
"829",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.3,73.3,0.720238095238095
"830",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,7.2,79.5,0.726190476190476
"831",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,8.7,82.8,0.678571428571429
"832",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,8.8,81.9,0.746031746031746
"833",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,10.4,69.3,0.722222222222222
"834",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.8,67.9,0.78968253968254
"835",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,7.2,72.3,0.746031746031746
"836",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,10.3,69.6,0.85515873015873
"837",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4.7,67.9,0.688492063492063
"838",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,6,70.4,0.75
"839",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,6.1,71.9,0.777777777777778
"840",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,6.3,77.2,0.892857142857143
"841",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,7.6,79.1,0.702380952380952
"842",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.1,78.4,0.738095238095238
"843",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.5,78.6,0.726190476190476
"844",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,9.9,74.5,0.674603174603175
"845",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,4.7,74.2,0.692460317460317
"846",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,9.2,81.3,0.628968253968254
"847",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,12.1,82.9,0.722222222222222
"848",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,7.9,79.1,0.656746031746032
"849",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,12,76.5,0.773809523809524
"850",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,8.5,72.6,0.734126984126984
"851",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6.4,69.3,0.744047619047619
"852",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,10.2,73.9,0.676587301587302
"853",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,5.7,78.8,0.732142857142857
"854",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,79.6,0.833333333333333
"855",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,5.8,80.7,0.779761904761905
"856",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,7.8,82.5,0.724206349206349
"857",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.7,81.1,0.75
"858",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,4.5,86,0.748015873015873
"859",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,10.8,80.4,0.742063492063492
"860",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,8.3,79.6,0.78968253968254
"861",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4.4,80.9,0.888888888888889
"862",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,3.9,81.5,0.722222222222222
"863",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,4.4,78.8,0.742063492063492
"864",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,5.9,75.3,0.724206349206349
"865",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,9,74.2,0.884920634920635
"866",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7.1,74.4,0.71031746031746
"867",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,6.1,76.5,0.827380952380952
"868",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,5.4,79.2,0.76984126984127
"869",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4.2,81.8,0.763888888888889
"870",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,5.6,83.5,0.765873015873016
"871",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,6.7,80.1,0.78968253968254
"872",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,6.7,76.6,0.751984126984127
"873",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,5.1,75.6,0.773809523809524
"874",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,9.6,78.6,0.744047619047619
"875",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,5.7,79.9,0.668650793650794
"876",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,4.2,83.1,0.658730158730159
"877",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,8.6,84.6,0.791666666666667
"878",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,6.6,81.5,0.71031746031746
"879",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,7.2,78.4,0.755952380952381
"880",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,4.7,78.4,0.748015873015873
"881",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,6.7,75.5,0.744047619047619
"882",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,7.2,76.4,0.716269841269841
"883",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,6.4,79.1,0.833333333333333
"884",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.2,79.1,0.68452380952381
"885",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7.2,76.6,0.704365079365079
"886",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,9.6,75.8,0.763888888888889
"887",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,8.9,68.5,0.746031746031746
"888",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,3.5,69.6,0.716269841269841
"889",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,8.5,73.6,0.712301587301587
"890",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,10.6,76.9,0.797619047619048
"891",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,6.6,77.9,0.765873015873016
"892",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,5,74.2,0.706349206349206
"893",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,7.8,75.9,0.797619047619048
"894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,5.2,78.5,0.757936507936508
"895",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,6.2,78.4,0.831349206349206
"896",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4.6,78.9,0.698412698412698
"897",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,8.8,74.6,0.738095238095238
"898",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,10.7,70.2,0.886904761904762
"899",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,9.1,69.8,0.753968253968254
"900",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,6.5,70.2,0.706349206349206
"901",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,6.7,72.2,0.702380952380952
"902",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,8.1,77.6,0.75
"903",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,9.3,83.8,0.765873015873016
"904",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,9.5,85.1,0.654761904761905
"905",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,9.4,77.3,0.777777777777778
"906",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,4.3,75.2,0.71031746031746
"907",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,7.8,70.3,0.662698412698413
"908",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,4.8,66.8,0.660714285714286
"909",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,7.4,70.7,0.767857142857143
"910",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,7.8,74.4,0.71031746031746
"911",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,9.3,71.6,0.700396825396825
"912",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,7.4,70.8,0.716269841269841
"913",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,9.6,74.1,0.732142857142857
"914",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,8.8,74.8,0.755952380952381
"915",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,3.6,72,0.670634920634921
"916",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,7.6,74.9,0.662698412698413
"917",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,7.8,77.3,0.755952380952381
"918",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,7.5,73.1,0.688492063492063
"919",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,3.8,75,0.740079365079365
"920",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,6.5,74,0.712301587301587
"921",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,9.3,70.8,0.775793650793651
"922",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,7.4,74,0.761904761904762
"923",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,12.7,67.8,0.724206349206349
"924",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,11.4,62.4,0.700396825396825
